"GEO_ID","NAME","GEO_ID_F","NAICS2017","NAICS2017_LABEL","NAICS2017_F","LFO","LFO_LABEL","EMPSZES","EMPSZES_LABEL","YEAR","ESTAB","ESTAB_F","PAYANN","PAYANN_F","PAYANN_N","PAYANN_N_F","PAYQTR1","PAYQTR1_F","PAYQTR1_N","PAYQTR1_N_F","EMP","EMP_F","EMP_N","EMP_N_F",
"0500000US17043","DuPage County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","88","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17043","DuPage County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","13","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17043","DuPage County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","230","Establishments with 10 to 19 employees","2020","8","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17043","DuPage County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17049","Effingham County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","13","null","801","null","G","G","199","null","H","H","54","null","G","G",
"0500000US17049","Effingham County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","8","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17049","Effingham County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17051","Fayette County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","153","null","H","H","31","null","H","H","13","null","J","J",
"0500000US17055","Franklin County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","9","null","872","null","H","H","216","null","H","H","44","null","H","H",
"0500000US17055","Franklin County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17055","Franklin County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17063","Grundy County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","8","null","706","null","G","G","155","null","H","H","39","null","G","G",
"0500000US17063","Grundy County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","6","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17073","Henry County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","194","null","J","J","40","null","J","J","9","null","J","J",
"0500000US17073","Henry County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17077","Jackson County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","10","null","1306","null","G","G","306","null","H","H","74","null","G","G",
"0500000US17077","Jackson County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17077","Jackson County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17081","Jefferson County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","10","null","1166","null","G","G","285","null","G","G","66","null","H","H",
"0500000US17081","Jefferson County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","5","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17081","Jefferson County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17085","Jo Daviess County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","1254","null","G","G","258","null","G","G","45","null","G","G",
"0500000US17089","Kane County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","64","null","5898","null","G","G","1365","null","G","G","203","null","J","J",
"0500000US17089","Kane County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","54","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17089","Kane County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","8","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17091","Kankakee County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","13","null","498","null","G","G","123","null","G","G","33","null","G","G",
"0500000US17091","Kankakee County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","12","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17093","Kendall County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","13","null","1595","null","G","G","305","null","G","G","58","null","G","G",
"0500000US17093","Kendall County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","10","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17095","Knox County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","4","null","213","null","G","G","53","null","G","G","12","null","G","G",
"0500000US17095","Knox County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17097","Lake County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","82","null","9454","null","G","G","2063","null","G","G","329","null","H","H",
"0500000US17097","Lake County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","63","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17097","Lake County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","220","Establishments with 5 to 9 employees","2020","14","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17097","Lake County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","241","Establishments with 20 to 49 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17099","LaSalle County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","11","null","762","null","J","J","167","null","J","J","40","null","H","H",
"0500000US17099","LaSalle County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","9","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17101","Lawrence County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","5","null","224","null","G","G","51","null","G","G","15","null","G","G",
"0500000US17101","Lawrence County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","4","null","N","N","N","N","N","N","N","N","N","N","N","N",
"0500000US17109","McDonough County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","001","All establishments","2020","3","null","52","null","G","G","15","null","G","G","7","null","G","G",
"0500000US17109","McDonough County, Illinois","null","4453","Beer, wine, and liquor stores","null","001","All establishments","210","Establishments with less than 5 employees","2020","3","null","N","N","N","N","N","N","N","N","N","N","N","N",
